LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,CCI,AMPLITUD,LTRENDIDX,M,2000-07,100.3784,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2000-08,100.3468,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.2471,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2000-10,100.0671,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2000-11,99.79052,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2000-12,99.48986,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-01,99.25502,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-02,99.14592,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-03,99.07933,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-04,98.93795,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-05,98.63702,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-06,98.26566,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-07,97.95282,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-08,97.80363,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-09,97.77709,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-10,97.83543,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-11,97.97047,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2001-12,98.14544,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-01,98.33383,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-02,98.51851,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-03,98.67729,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-04,98.77232,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-05,98.76525,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-06,98.6963,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-07,98.60425,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-08,98.50841,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-09,98.41366,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-10,98.31929,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-11,98.22676,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2002-12,98.14703,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-01,98.10607,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-02,98.13766,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-03,98.23725,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-04,98.41746,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-05,98.69542,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-06,98.99963,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-07,99.24001,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-08,99.35165,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-09,99.40258,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-10,99.48199,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-11,99.6494,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2003-12,99.85519,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-01,100.0343,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-02,100.1612,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.3324,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-04,100.6387,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-05,100.9164,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-06,101.0672,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-07,101.3545,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-08,101.4702,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-09,101.395,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-10,101.3878,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-11,101.3036,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2004-12,101.1487,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-01,101.1655,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-02,101.1253,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-03,101.017,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-04,101.0864,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-05,101.1624,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-06,101.2135,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-07,101.3241,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-08,101.3301,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-09,101.2566,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-10,101.3641,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-11,101.491,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2005-12,101.5988,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-01,101.7754,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-02,101.8147,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-03,101.7179,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-04,101.6808,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-05,101.5641,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-06,101.4002,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-07,101.3532,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-08,101.2829,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-09,101.2611,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-10,101.4074,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101.5193,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.5262,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-01,101.5862,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-02,101.5315,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-03,101.3298,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-04,101.1395,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-05,100.9109,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-06,100.655,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-07,100.489,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-08,100.3704,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.2108,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-10,99.94196,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-11,99.57161,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2007-12,99.24297,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-01,98.97889,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-02,98.72329,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-03,98.42256,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.02014,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-05,97.60062,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-06,97.24406,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-07,96.97561,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-08,96.8089,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-09,96.72735,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-10,96.56377,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-11,96.36904,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2008-12,96.18414,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-01,96.13045,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-02,96.28149,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-03,96.69051,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-04,97.29156,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-05,97.93432,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-06,98.48767,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-07,98.92793,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-08,99.20299,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-09,99.34032,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-10,99.38064,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-11,99.34502,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2009-12,99.29897,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-01,99.38809,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-02,99.54473,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-03,99.71214,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-04,99.84441,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-05,99.92181,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-06,99.94903,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-07,99.90382,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-08,99.78813,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-09,99.67332,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-10,99.65924,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-11,99.72798,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2010-12,99.7841,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-01,99.71634,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-02,99.39379,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-03,98.78578,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-04,98.15396,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-05,97.95554,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.09174,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.36717,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-08,98.61476,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-09,98.83784,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-10,98.9887,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-11,99.08484,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2011-12,99.18862,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-01,99.285,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-02,99.3344,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-03,99.35899,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-04,99.36723,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-05,99.38146,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-06,99.37748,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-07,99.37469,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-08,99.38792,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-09,99.37791,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-10,99.36873,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-11,99.4316,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2012-12,99.64188,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-01,100.0423,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-02,100.3805,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-03,100.57,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-04,100.6127,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-05,100.5665,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-06,100.424,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-07,100.3153,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-08,100.2851,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-09,100.3234,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-10,100.1603,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-11,100.011,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2013-12,99.74722,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.41147,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,99.06355,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.82906,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,98.8297,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.07843,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.37444,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.55032,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.51546,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.3672,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.19079,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.07719,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.1167,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.27771,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.52376,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.70474,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.78069,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.77132,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.73224,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.68603,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.68744,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.713,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.81619,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,99.9192,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,99.91853,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,99.81686,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,99.67162,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,99.64435,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,99.65004,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,99.69766,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,99.78004,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,99.85233,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,99.93237,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,99.97612,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,99.92825,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,99.88709,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,99.99598,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.1189,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.2278,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.3051,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.314,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.3033,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.2942,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.3173,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.3431,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-09,100.4155,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-10,100.4958,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-11,100.5467,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-12,100.5565,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-01,100.5403,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-02,100.5041,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-03,100.4609,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-04,100.4152,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-05,100.3793,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.3416,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-07,100.3017,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-08,100.2564,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-09,100.2133,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.1578,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.0966,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.008,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-01,99.87763,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-02,99.7346,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.57308,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.41708,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.22089,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-06,98.99904,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-07,98.76139,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-08,98.55233,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-09,98.45351,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-10,98.61016,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-11,98.93839,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-12,99.12515,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-01,98.95257,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-02,98.21557,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-03,96.89449,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-04,95.70931,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-05,95.48318,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.90005,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-07,96.35728,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-08,96.69725,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-03,101.3136,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-04,101.352,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-05,101.3636,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-06,101.362,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-07,101.3956,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-08,101.4127,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-09,101.4729,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-10,101.5791,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-11,101.6812,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1998-12,101.7307,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-01,101.7598,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-02,101.7368,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-03,101.6341,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-04,101.5082,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-05,101.4132,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-06,101.4041,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-07,101.441,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-08,101.5004,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-09,101.5923,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.7398,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-11,101.872,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,1999-12,101.9964,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-01,102.0835,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-02,102.123,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-03,102.1327,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-04,102.1267,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-05,102.0995,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-06,102.0381,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-07,101.9837,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-08,101.8951,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-09,101.7648,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-10,101.7669,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-11,101.8375,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2000-12,101.9187,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-01,101.9408,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-02,101.9149,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-03,101.8639,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-04,101.7757,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-05,101.6698,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-06,101.5679,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-07,101.4324,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-08,101.2649,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-09,101.121,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-10,101.0061,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.9787,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2001-12,101.0489,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-01,101.1323,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-02,101.2141,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-03,101.2579,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-04,101.2527,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-05,101.2142,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-06,101.137,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-07,101.0561,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.9773,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.903,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.7259,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.472,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2002-12,100.1916,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-01,99.95734,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-02,99.81338,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-03,99.77568,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-04,99.86271,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-05,99.96822,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-06,100.0785,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-07,100.1436,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-08,100.1849,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-09,100.2352,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-10,100.2481,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-11,100.2718,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2003-12,100.2898,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-01,100.319,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-02,100.3623,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.3809,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-04,100.3543,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-05,100.3076,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-06,100.2883,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-07,100.2927,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-08,100.3277,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-09,100.3917,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-10,100.4533,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-11,100.5006,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2004-12,100.5632,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-01,100.6151,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-02,100.6305,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-03,100.5807,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-04,100.459,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-05,100.3004,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-06,100.1937,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-07,100.1503,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-08,100.1583,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-09,100.1578,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-10,100.1854,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-11,100.2671,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2005-12,100.4165,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.5669,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-02,100.6543,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-03,100.7021,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-04,100.7199,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-05,100.6576,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-06,100.5592,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-07,100.52,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-08,100.5462,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-09,100.6092,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-10,100.6854,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-11,100.7433,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2006-12,100.7564,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-01,100.7331,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-02,100.7832,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-03,100.8822,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-04,101.0209,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-05,101.1675,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-06,101.2148,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-07,101.172,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-08,101.04,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.8512,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.6375,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-11,100.3661,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2007-12,100.1053,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2008-01,99.83731,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.58941,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2008-03,99.33175,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2008-04,99.01331,
